/SiMCosta RJ-3 buoy 
/L1 data
/missing = NULL
/latitude = -22.983083
/longitude = -43.174472
/Sensor Mount = Buoy
/Ocean Sensors Orientation = Downward
/Ocean Sensors Average Measuring Depth = 0.5m
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
/Hsig: Significant Wave Height (m)
/TP: Wave Peak Period (s)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP
2018,5,8,18,23,0,1.49,8.00
2018,5,8,18,53,0,1.58,7.70
2018,5,8,19,23,0,1.45,8.30
2018,5,8,19,53,0,1.41,7.10
2018,5,8,20,23,0,1.58,7.70
2018,5,8,20,53,0,1.40,7.10
2018,5,8,21,23,0,1.57,7.70
2018,5,8,21,53,0,1.47,13.30
2018,5,8,22,23,0,1.48,7.70
2018,5,8,22,53,0,1.43,13.30
2018,5,8,23,23,0,1.37,7.40
2018,5,9,0,23,0,1.43,13.30
2018,5,9,1,23,0,1.37,12.50
2018,5,9,1,53,0,1.38,7.70
2018,5,9,2,23,0,1.39,7.70
2018,5,9,2,53,0,1.52,12.50
2018,5,9,3,23,0,1.51,12.50
2018,5,9,3,53,0,1.33,12.50
2018,5,9,4,23,0,1.52,12.50
2018,5,9,4,53,0,1.45,7.70
2018,5,9,5,23,0,1.47,13.30
2018,5,9,5,53,0,1.60,13.30
2018,5,9,6,53,0,1.56,13.30
2018,5,9,7,23,0,1.46,12.50
2018,5,9,7,53,0,1.67,8.00
2018,5,9,8,23,0,1.54,12.50
2018,5,9,8,53,0,1.59,12.50
2018,5,9,9,23,0,1.69,7.10
2018,5,9,9,53,0,1.64,8.00
2018,5,9,10,23,0,1.57,7.10
2018,5,9,11,23,0,1.62,12.50
2018,5,9,12,53,0,1.62,7.10
2018,5,9,13,23,0,1.58,12.50
2018,5,9,13,53,0,1.49,7.40
2018,5,9,14,23,0,1.67,7.70
2018,5,9,14,53,0,1.56,13.30
2018,5,9,15,23,0,1.56,12.50
2018,5,9,15,53,0,1.67,7.40
2018,5,9,16,23,0,1.55,12.50
2018,5,9,16,53,0,1.45,11.80
2018,5,9,17,23,0,1.45,12.50
2018,5,9,17,53,0,1.56,16.70
2018,5,9,18,23,0,1.46,15.40
2018,5,9,18,53,0,1.48,13.30
2018,5,9,19,53,0,1.51,14.30
2018,5,9,20,23,0,1.55,14.30
2018,5,9,20,53,0,1.40,15.40
2018,5,9,21,23,0,1.49,15.40
2018,5,9,21,53,0,1.60,15.40
2018,5,9,22,23,0,1.58,15.40
2018,5,9,22,53,0,1.53,15.40
2018,5,9,23,23,0,1.40,15.40
2018,5,9,23,53,0,1.54,15.40
2018,5,10,0,23,0,1.42,15.40
2018,5,10,0,53,0,1.36,14.30
2018,5,10,1,23,0,1.45,15.40
2018,5,10,1,53,0,1.45,15.40
2018,5,10,2,23,0,1.60,14.30
2018,5,10,2,53,0,1.48,13.30
2018,5,10,3,23,0,1.53,14.30
2018,5,10,3,53,0,1.55,15.40
2018,5,10,4,23,0,1.39,13.30
2018,5,10,5,53,0,1.32,14.30
2018,5,10,6,23,0,1.32,14.30
2018,5,10,6,53,0,1.14,12.50
2018,5,10,7,23,0,1.25,14.30
2018,5,10,7,53,0,1.32,13.30
2018,5,10,8,23,0,1.20,14.30
2018,5,10,8,53,0,1.30,14.30
2018,5,10,9,23,0,1.20,14.30
2018,5,10,9,53,0,1.20,14.30
2018,5,10,10,23,0,1.24,13.30
2018,5,10,10,53,0,1.13,14.30
2018,5,10,11,53,0,1.24,14.30
2018,5,10,12,23,0,1.29,14.30
2018,5,10,12,53,0,1.18,13.30
2018,5,10,13,23,0,1.24,14.30
2018,5,10,13,53,0,1.41,14.30
2018,5,10,14,23,0,1.25,13.30
2018,5,10,14,53,0,1.23,13.30
2018,5,10,15,23,0,1.27,12.50
2018,5,10,15,53,0,1.24,14.30
2018,5,10,16,23,0,1.15,11.80
2018,5,10,17,23,0,1.08,13.30
2018,5,10,17,53,0,1.14,13.30
2018,5,10,18,23,0,1.04,14.30
2018,5,10,18,53,0,1.08,13.30
2018,5,10,19,23,0,1.13,14.30
2018,5,10,19,53,0,1.07,13.30
2018,5,10,20,23,0,1.15,13.30
2018,5,10,21,23,0,1.17,14.30
2018,5,10,21,53,0,1.15,13.30
2018,5,10,22,23,0,1.15,14.30
2018,5,10,22,53,0,1.27,13.30
2018,5,10,23,53,0,1.12,13.30
2018,5,11,0,23,0,1.01,13.30
2018,5,11,0,53,0,1.02,13.30
2018,5,11,1,23,0,1.14,13.30
2018,5,11,1,53,0,1.05,13.30
2018,5,11,2,23,0,1.01,13.30
2018,5,11,2,53,0,1.00,14.30
2018,5,11,3,23,0,1.00,11.80
2018,5,11,3,53,0,1.00,11.80
2018,5,11,4,23,0,0.96,13.30
2018,5,11,4,53,0,1.07,14.30
2018,5,11,5,23,0,0.92,13.30
2018,5,11,5,53,0,0.93,14.30
2018,5,11,6,23,0,0.97,11.10
2018,5,11,7,23,0,0.96,13.30
2018,5,11,7,53,0,0.97,13.30
2018,5,11,8,23,0,0.84,12.50
2018,5,11,8,53,0,NULL,NULL
2018,5,11,9,23,0,0.87,13.30
2018,5,11,9,53,0,0.87,13.30
2018,5,11,10,23,0,0.88,7.40
2018,5,11,10,53,0,0.84,10.50
2018,5,11,11,23,0,0.89,13.30
2018,5,11,12,23,0,0.86,11.80
2018,5,11,12,53,0,0.87,13.30
2018,5,11,13,23,0,0.83,13.30
2018,5,11,13,53,0,0.85,13.30
2018,5,11,14,23,0,0.76,12.50
2018,5,11,14,53,0,0.83,12.50
2018,5,11,15,23,0,0.81,11.80
2018,5,11,15,53,0,0.84,13.30
2018,5,11,16,23,0,0.91,13.30
2018,5,11,16,53,0,0.85,12.50
2018,5,11,17,23,0,0.77,13.30
2018,5,11,17,53,0,0.79,13.30
2018,5,11,18,23,0,0.82,13.30
2018,5,11,18,53,0,0.75,13.30
2018,5,11,19,23,0,0.73,13.30
2018,5,11,19,53,0,0.78,13.30
2018,5,11,20,53,0,0.71,12.50
2018,5,11,21,23,0,0.71,12.50
2018,5,11,21,53,0,0.68,13.30
2018,5,11,22,23,0,0.76,13.30
2018,5,11,22,53,0,0.75,11.80
2018,5,11,23,53,0,0.74,12.50
2018,5,12,0,53,0,0.73,11.80
2018,5,12,1,23,0,0.68,11.10
2018,5,12,1,53,0,0.70,12.50
2018,5,12,2,23,0,0.68,13.30
2018,5,12,2,53,0,0.69,12.50
2018,5,12,3,23,0,0.58,12.50
2018,5,12,3,53,0,0.66,13.30
2018,5,12,4,23,0,0.65,12.50
2018,5,12,4,53,0,0.68,12.50
2018,5,12,5,23,0,0.65,12.50
2018,5,12,5,53,0,0.66,12.50
2018,5,12,6,23,0,0.62,13.30
2018,5,12,6,53,0,0.67,12.50
2018,5,12,7,23,0,0.63,11.80
2018,5,12,8,53,0,0.63,12.50
2018,5,12,9,23,0,0.59,12.50
2018,5,12,9,53,0,0.59,12.50
2018,5,12,10,53,0,0.56,16.70
2018,5,12,11,23,0,0.64,7.10
2018,5,12,11,53,0,0.60,16.70
2018,5,12,12,23,0,0.66,16.70
2018,5,12,12,53,0,0.63,11.80
2018,5,12,13,23,0,0.57,12.50
2018,5,12,14,23,0,0.59,16.70
2018,5,12,14,53,0,0.62,16.70
2018,5,12,15,23,0,0.61,16.70
2018,5,12,15,53,0,0.63,16.70
2018,5,12,16,23,0,0.66,16.70
2018,5,12,16,53,0,0.70,16.70
2018,5,12,17,23,0,0.69,16.70
2018,5,12,17,53,0,0.63,16.70
2018,5,12,18,23,0,0.62,16.70
2018,5,12,18,53,0,0.68,16.70
2018,5,12,19,23,0,0.73,16.70
2018,5,12,19,53,0,0.75,16.70
2018,5,12,20,23,0,0.71,15.40
2018,5,12,20,53,0,0.67,16.70
2018,5,12,21,23,0,0.65,15.40
2018,5,12,21,53,0,0.58,15.40
2018,5,12,22,23,0,0.59,15.40
2018,5,12,22,53,0,0.61,15.40
2018,5,12,23,23,0,0.60,15.40
2018,5,12,23,53,0,0.58,15.40
2018,5,13,0,53,0,0.59,15.40
2018,5,13,1,23,0,0.72,15.40
2018,5,13,1,53,0,0.62,15.40
2018,5,13,2,23,0,0.66,15.40
2018,5,13,2,53,0,0.52,15.40
2018,5,13,3,23,0,0.65,15.40
2018,5,13,3,53,0,0.72,15.40
2018,5,13,4,23,0,0.76,15.40
2018,5,13,4,53,0,0.88,15.40
2018,5,13,5,23,0,0.86,15.40
2018,5,13,5,53,0,0.88,15.40
2018,5,13,6,23,0,0.81,15.40
2018,5,13,6,53,0,0.88,15.40
2018,5,13,7,23,0,0.82,15.40
2018,5,13,7,53,0,0.86,13.30
2018,5,13,8,23,0,0.95,14.30
2018,5,13,8,53,0,0.85,14.30
2018,5,13,9,23,0,0.84,14.30
2018,5,13,9,53,0,0.96,14.30
2018,5,13,10,23,0,0.89,14.30
2018,5,13,10,53,0,0.92,14.30
2018,5,13,11,23,0,0.95,14.30
2018,5,13,11,53,0,0.91,13.30
2018,5,13,12,23,0,1.02,11.10
2018,5,13,12,53,0,1.11,11.10
2018,5,13,13,23,0,1.12,10.50
2018,5,13,13,53,0,1.13,6.70
2018,5,13,14,23,0,1.28,14.30
2018,5,13,14,53,0,1.22,13.30
2018,5,13,15,23,0,1.20,14.30
2018,5,13,16,23,0,1.24,11.10
2018,5,13,16,53,0,1.20,10.50
2018,5,13,17,23,0,1.09,14.30
2018,5,13,17,53,0,1.15,14.30
2018,5,13,18,23,0,1.22,10.00
2018,5,13,18,53,0,1.12,9.50
2018,5,13,19,23,0,1.04,14.30
2018,5,13,19,53,0,1.13,9.50
2018,5,13,20,23,0,1.09,9.50
2018,5,13,20,53,0,1.08,9.50
2018,5,13,21,23,0,1.07,9.10
2018,5,13,21,53,0,1.03,9.50
2018,5,13,22,23,0,1.04,10.00
2018,5,13,22,53,0,1.01,14.30
2018,5,13,23,23,0,1.03,14.30
2018,5,13,23,53,0,0.94,9.50
2018,5,14,0,53,0,1.06,9.50
2018,5,14,1,23,0,1.09,9.10
2018,5,14,1,53,0,1.06,8.00
2018,5,14,2,53,0,1.13,9.50
2018,5,14,3,23,0,1.23,9.10
2018,5,14,3,53,0,1.25,8.70
2018,5,14,4,23,0,1.21,11.10
2018,5,14,4,53,0,1.30,10.00
2018,5,14,5,23,0,1.19,11.80
2018,5,14,5,53,0,1.39,11.10
2018,5,14,6,23,0,1.34,10.00
2018,5,14,6,53,0,1.49,10.50
2018,5,14,7,23,0,1.47,11.80
2018,5,14,7,53,0,1.58,10.50
2018,5,14,8,23,0,1.35,10.50
2018,5,14,8,53,0,1.35,11.80
2018,5,14,9,23,0,1.23,11.10
2018,5,14,9,53,0,1.35,10.50
2018,5,14,10,23,0,1.30,11.10
2018,5,14,10,53,0,1.41,11.10
2018,5,14,11,23,0,1.22,11.10
2018,5,14,11,53,0,1.42,10.50
2018,5,14,12,23,0,1.42,11.10
2018,5,14,12,53,0,1.35,11.10
2018,5,14,13,23,0,1.46,10.50
2018,5,14,14,23,0,1.37,10.50
2018,5,14,14,53,0,1.43,11.10
2018,5,14,15,23,0,1.27,12.50
2018,5,14,16,23,0,1.40,11.80
2018,5,14,16,53,0,1.47,11.10
2018,5,14,17,23,0,1.64,11.10
2018,5,14,18,53,0,1.81,11.80
2018,5,14,19,23,0,1.59,12.50
2018,5,14,19,53,0,1.52,11.80
2018,5,14,20,23,0,1.81,14.30
2018,5,14,20,53,0,1.73,14.30
2018,5,14,21,23,0,1.81,12.50
2018,5,14,22,23,0,1.70,12.50
2018,5,14,22,53,0,1.78,13.30
2018,5,14,23,23,0,1.76,12.50
2018,5,15,0,23,0,1.77,13.30
2018,5,15,0,53,0,1.60,13.30
2018,5,15,1,23,0,1.77,11.80
2018,5,15,1,53,0,1.75,13.30
2018,5,15,2,53,0,1.58,11.10
2018,5,15,3,23,0,1.56,13.30
2018,5,15,3,53,0,1.58,13.30
2018,5,15,4,23,0,1.55,12.50
2018,5,15,4,53,0,1.70,12.50
2018,5,15,5,23,0,1.42,13.30
2018,5,15,5,53,0,1.53,12.50
2018,5,15,6,23,0,1.73,13.30
2018,5,15,6,53,0,1.68,13.30
2018,5,15,7,23,0,1.77,13.30
2018,5,15,7,53,0,1.42,12.50
2018,5,15,8,23,0,1.61,12.50
2018,5,15,8,53,0,1.48,13.30
2018,5,15,9,53,0,1.53,12.50
2018,5,15,10,23,0,1.73,12.50
2018,5,15,10,53,0,1.60,11.80
2018,5,15,11,23,0,1.55,12.50
2018,5,15,11,53,0,1.50,12.50
2018,5,15,12,23,0,1.34,12.50
2018,5,15,12,53,0,1.30,12.50
2018,5,15,13,23,0,1.54,12.50
2018,5,15,13,53,0,1.33,11.10
2018,5,15,14,23,0,1.42,12.50
2018,5,15,14,53,0,1.46,12.50
2018,5,15,15,23,0,1.37,11.80
2018,5,15,15,53,0,1.26,11.80
2018,5,15,16,23,0,1.40,11.80
2018,5,15,16,53,0,1.46,11.80
2018,5,15,17,23,0,1.25,11.80
2018,5,15,17,53,0,1.39,12.50
2018,5,15,18,23,0,1.30,12.50
2018,5,15,18,53,0,1.39,12.50
2018,5,15,19,23,0,1.28,13.30
2018,5,15,19,53,0,1.25,13.30
2018,5,15,20,23,0,1.43,12.50
2018,5,15,20,53,0,1.28,12.50
2018,5,15,21,23,0,1.18,12.50
2018,5,15,22,23,0,1.25,12.50
2018,5,15,22,53,0,1.22,13.30
2018,5,15,23,23,0,1.41,12.50
2018,5,15,23,53,0,1.28,12.50
2018,5,16,0,23,0,1.14,12.50
2018,5,16,0,53,0,1.20,14.30
2018,5,16,1,23,0,1.38,14.30
2018,5,16,1,53,0,1.47,14.30
2018,5,16,2,23,0,1.43,14.30
2018,5,16,2,53,0,1.42,13.30
2018,5,16,3,23,0,1.30,14.30
2018,5,16,3,53,0,1.21,14.30
2018,5,16,4,23,0,1.27,14.30
2018,5,16,4,53,0,1.42,13.30
2018,5,16,5,23,0,1.36,13.30
2018,5,16,5,53,0,1.39,13.30
2018,5,16,6,53,0,1.40,13.30
2018,5,16,7,53,0,1.35,12.50
2018,5,16,8,23,0,1.21,13.30
2018,5,16,9,23,0,1.23,12.50
2018,5,16,9,53,0,1.20,13.30
2018,5,16,10,23,0,1.28,13.30
2018,5,16,10,53,0,1.28,12.50
2018,5,16,11,23,0,1.13,12.50
2018,5,16,11,53,0,1.06,13.30
2018,5,16,12,23,0,1.22,12.50
2018,5,16,12,53,0,1.17,12.50
2018,5,16,13,23,0,1.09,12.50
2018,5,16,13,53,0,1.07,13.30
2018,5,16,14,23,0,1.11,12.50
2018,5,16,14,53,0,1.13,12.50
2018,5,16,15,23,0,1.07,12.50
2018,5,16,15,53,0,1.16,12.50
2018,5,16,16,23,0,1.18,12.50
2018,5,16,16,53,0,1.24,12.50
2018,5,16,17,23,0,1.01,12.50
2018,5,16,17,53,0,0.92,12.50
2018,5,16,18,23,0,0.93,12.50
2018,5,16,20,23,0,0.91,11.80
2018,5,16,20,53,0,0.77,11.80
2018,5,16,21,23,0,0.69,12.50
2018,5,16,21,53,0,0.83,11.80
2018,5,16,22,23,0,0.80,12.50
2018,5,16,22,53,0,0.71,11.80
2018,5,16,23,23,0,0.76,11.80
2018,5,16,23,53,0,0.73,12.50
2018,5,17,0,23,0,0.62,10.00
2018,5,17,0,53,0,0.68,12.50
2018,5,17,1,23,0,0.65,11.80
2018,5,17,1,53,0,0.73,11.10
2018,5,17,2,23,0,0.64,11.80
2018,5,17,2,53,0,0.68,11.80
2018,5,17,3,23,0,0.67,12.50
2018,5,17,3,53,0,0.64,11.80
2018,5,17,4,23,0,0.59,12.50
2018,5,17,4,53,0,0.55,11.80
2018,5,17,5,23,0,0.57,10.50
2018,5,17,5,53,0,0.63,12.50
2018,5,17,6,23,0,0.62,11.80
2018,5,17,6,53,0,0.66,11.80
2018,5,17,14,53,0,0.57,11.80
2018,5,17,15,23,0,0.53,11.10
2018,5,17,15,53,0,0.57,11.10
2018,5,17,16,23,0,0.52,11.80
2018,5,17,16,53,0,0.54,11.80
2018,5,17,17,23,0,0.56,11.10
2018,5,17,17,53,0,0.60,10.50
2018,5,17,18,23,0,0.63,11.10
2018,5,17,18,53,0,0.65,11.10
2018,5,17,19,23,0,0.75,10.50
2018,5,17,19,53,0,0.81,6.10
2018,5,17,20,23,0,0.91,5.10
2018,5,17,20,53,0,0.93,6.30
2018,5,17,21,23,0,0.90,7.70
2018,5,17,21,53,0,0.93,5.70
2018,5,17,22,23,0,0.92,7.10
2018,5,17,22,53,0,0.96,7.10
2018,5,17,23,53,0,0.97,6.70
2018,5,18,0,23,0,0.92,6.90
2018,5,18,0,53,0,1.07,7.10
2018,5,18,1,23,0,0.95,13.30
2018,5,18,1,53,0,0.93,13.30
2018,5,18,2,23,0,1.08,12.50
2018,5,18,2,53,0,1.08,13.30
2018,5,18,3,53,0,1.02,12.50
2018,5,18,4,23,0,1.15,11.80
2018,5,18,4,53,0,1.37,11.80
2018,5,18,5,23,0,1.24,11.80
2018,5,18,5,53,0,1.17,12.50
2018,5,18,6,23,0,1.18,11.80
2018,5,18,6,53,0,1.31,11.10
2018,5,18,7,23,0,1.26,11.80
2018,5,18,7,53,0,1.36,11.80
2018,5,18,8,23,0,1.46,11.10
2018,5,18,8,53,0,1.29,11.80
2018,5,18,9,23,0,1.35,9.10
2018,5,18,9,53,0,1.30,11.10
2018,5,18,10,23,0,1.34,11.10
2018,5,18,10,53,0,1.41,11.10
2018,5,18,11,23,0,1.30,11.10
2018,5,18,11,53,0,1.30,11.10
2018,5,18,12,23,0,1.27,11.10
2018,5,18,12,53,0,1.12,10.50
2018,5,18,13,23,0,1.06,11.10
2018,5,18,13,53,0,1.14,11.80
2018,5,18,14,23,0,1.09,11.80
2018,5,18,14,53,0,1.11,10.50
2018,5,18,15,23,0,1.03,11.10
2018,5,18,15,53,0,1.09,11.80
2018,5,18,16,23,0,1.06,11.80
2018,5,18,17,23,0,1.03,10.50
2018,5,18,17,53,0,1.07,11.80
2018,5,18,18,23,0,1.09,10.50
2018,5,18,19,23,0,1.16,10.00
2018,5,18,20,23,0,1.21,11.10
2018,5,18,20,53,0,1.18,12.50
2018,5,18,21,23,0,1.27,12.50
2018,5,18,21,53,0,1.30,11.10
2018,5,18,22,23,0,1.18,11.80
2018,5,18,22,53,0,1.21,11.80
2018,5,18,23,23,0,1.16,11.80
2018,5,18,23,53,0,1.06,11.10
2018,5,19,0,23,0,1.16,11.10
2018,5,19,0,53,0,1.09,11.80
2018,5,19,1,23,0,1.11,11.80
2018,5,19,1,53,0,0.98,11.10
2018,5,19,2,53,0,1.03,11.80
2018,5,19,3,23,0,1.00,11.10
2018,5,19,3,53,0,0.94,11.80
2018,5,19,4,23,0,1.04,11.10
2018,5,19,4,53,0,1.01,11.80
2018,5,19,5,23,0,0.95,11.10
2018,5,19,6,53,0,0.94,11.10
2018,5,19,7,23,0,0.93,11.10
2018,5,19,7,53,0,0.90,11.80
2018,5,19,8,23,0,0.92,10.50
2018,5,19,8,53,0,0.91,11.80
2018,5,19,9,23,0,0.83,11.10
2018,5,19,9,53,0,0.85,11.10
2018,5,19,10,23,0,0.95,11.10
2018,5,19,10,53,0,0.85,11.80
2018,5,19,11,23,0,0.82,11.10
2018,5,19,11,53,0,0.78,11.80
2018,5,19,12,23,0,0.90,11.10
2018,5,19,12,53,0,0.86,11.10
2018,5,19,13,23,0,0.78,11.10
2018,5,19,13,53,0,0.80,11.80
2018,5,19,14,23,0,NULL,NULL
2018,5,19,14,53,0,0.74,11.80
2018,5,19,15,23,0,0.74,12.50
2018,5,19,15,53,0,0.72,14.30
2018,5,19,16,23,0,0.79,13.30
2018,5,19,16,53,0,0.85,13.30
2018,5,19,17,53,0,0.96,11.80
2018,5,19,18,23,0,1.07,11.80
2018,5,19,18,53,0,1.04,11.80
2018,5,19,19,23,0,1.09,13.30
2018,5,19,19,53,0,1.06,14.30
2018,5,19,20,23,0,1.18,11.80
2018,5,19,20,53,0,1.20,12.50
2018,5,19,21,53,0,1.39,13.30
2018,5,19,22,23,0,1.40,13.30
2018,5,19,22,53,0,1.42,13.30
2018,5,19,23,23,0,1.68,13.30
2018,5,19,23,53,0,1.58,13.30
2018,5,20,0,23,0,1.54,14.30
2018,5,20,0,53,0,1.58,14.30
2018,5,20,1,53,0,1.46,14.30
2018,5,20,2,23,0,1.53,14.30
2018,5,20,2,53,0,1.53,13.30
2018,5,20,3,23,0,1.32,14.30
2018,5,20,3,53,0,1.59,13.30
2018,5,20,4,23,0,1.35,14.30
2018,5,20,4,53,0,1.45,14.30
2018,5,20,5,23,0,1.69,13.30
2018,5,20,5,53,0,1.37,13.30
2018,5,20,6,53,0,1.24,13.30
2018,5,20,7,23,0,1.36,14.30
2018,5,20,7,53,0,1.47,13.30
2018,5,20,8,23,0,1.39,13.30
2018,5,20,8,53,0,1.29,13.30
2018,5,20,9,23,0,1.30,13.30
2018,5,20,9,53,0,1.32,13.30
2018,5,20,10,23,0,1.28,12.50
2018,5,20,11,23,0,1.20,13.30
2018,5,20,12,23,0,1.59,13.30
2018,5,20,12,53,0,1.70,13.30
2018,5,20,13,23,0,1.78,13.30
2018,5,20,13,53,0,1.78,13.30
2018,5,20,14,23,0,1.80,13.30
2018,5,20,14,53,0,1.93,12.50
2018,5,20,15,23,0,2.40,8.00
2018,5,20,15,53,0,2.26,12.50
2018,5,20,16,23,0,2.25,9.50
2018,5,20,16,53,0,2.21,8.30
2018,5,20,17,23,0,2.20,9.50
2018,5,20,17,53,0,2.27,12.50
2018,5,20,18,23,0,2.38,9.50
2018,5,20,18,53,0,2.38,9.10
2018,5,20,19,23,0,2.37,8.70
2018,5,20,19,53,0,2.47,12.50
2018,5,20,20,23,0,2.39,11.80
2018,5,20,20,53,0,2.38,12.50
2018,5,20,21,23,0,2.36,13.30
2018,5,20,22,23,0,2.51,13.30
2018,5,20,22,53,0,2.74,14.30
2018,5,20,23,23,0,3.20,12.50
2018,5,20,23,53,0,2.72,14.30
2018,5,21,0,23,0,3.52,13.30
2018,5,21,0,53,0,3.13,13.30
2018,5,21,1,23,0,3.05,13.30
2018,5,21,1,53,0,3.33,14.30
2018,5,21,2,23,0,3.34,12.50
2018,5,21,2,53,0,3.08,12.50
2018,5,21,3,23,0,2.59,12.50
2018,5,21,3,53,0,2.61,12.50
2018,5,21,4,23,0,2.76,11.10
2018,5,21,4,53,0,2.62,12.50
2018,5,21,5,23,0,2.71,11.80
2018,5,21,5,53,0,2.97,12.50
2018,5,21,6,23,0,2.66,13.30
2018,5,21,6,53,0,2.20,13.30
2018,5,21,7,23,0,2.23,12.50
2018,5,21,7,53,0,2.40,12.50
2018,5,21,8,23,0,1.91,13.30
2018,5,21,8,53,0,2.09,13.30
2018,5,21,9,23,0,2.19,13.30
2018,5,21,9,53,0,2.15,12.50
2018,5,21,10,23,0,1.96,12.50
2018,5,21,10,53,0,2.06,13.30
2018,5,21,11,23,0,2.31,13.30
2018,5,21,11,53,0,2.41,11.80
2018,5,21,12,23,0,2.18,12.50
2018,5,21,12,53,0,2.26,13.30
2018,5,21,13,23,0,2.21,13.30
2018,5,21,13,53,0,2.05,13.30
2018,5,21,14,23,0,2.25,13.30
2018,5,21,14,53,0,2.43,13.30
2018,5,21,15,23,0,2.06,13.30
2018,5,21,16,23,0,2.26,12.50
2018,5,21,16,53,0,2.26,13.30
2018,5,21,17,23,0,2.18,11.80
2018,5,21,17,53,0,2.02,11.80
2018,5,21,18,23,0,2.19,11.80
2018,5,21,18,53,0,2.03,12.50
2018,5,21,19,23,0,2.14,12.50
2018,5,21,19,53,0,1.98,12.50
2018,5,21,20,53,0,2.17,11.80
2018,5,21,21,23,0,2.15,11.80
2018,5,21,21,53,0,2.06,12.50
2018,5,21,22,23,0,2.19,12.50
2018,5,21,22,53,0,1.96,14.30
2018,5,21,23,23,0,2.22,11.10
2018,5,22,0,23,0,1.77,13.30
2018,5,22,0,53,0,1.89,12.50
2018,5,22,1,23,0,2.05,12.50
2018,5,22,1,53,0,2.07,13.30
2018,5,22,2,23,0,1.97,14.30
2018,5,22,2,53,0,2.00,10.50
2018,5,22,3,23,0,2.00,12.50
2018,5,22,3,53,0,1.82,13.30
2018,5,22,4,23,0,1.98,13.30
2018,5,22,4,53,0,1.96,12.50
2018,5,22,5,23,0,1.97,13.30
2018,5,22,5,53,0,1.70,11.80
2018,5,22,6,23,0,2.34,13.30
2018,5,22,6,53,0,2.01,12.50
2018,5,22,7,23,0,2.05,14.30
2018,5,22,7,53,0,1.87,12.50
2018,5,22,8,23,0,1.81,12.50
2018,5,22,8,53,0,1.96,12.50
2018,5,22,9,23,0,1.79,13.30
2018,5,22,9,53,0,1.93,14.30
2018,5,22,10,23,0,1.88,12.50
2018,5,22,10,53,0,1.86,13.30
2018,5,22,11,23,0,1.93,13.30
2018,5,22,11,53,0,2.04,11.80
2018,5,22,12,23,0,1.98,13.30
2018,5,22,12,53,0,1.77,13.30
2018,5,22,13,23,0,2.04,13.30
2018,5,22,14,23,0,2.31,12.50
2018,5,22,15,23,0,2.14,13.30
2018,5,22,15,53,0,2.01,12.50
2018,5,22,16,23,0,2.06,14.30
2018,5,22,16,53,0,2.12,14.30
2018,5,22,17,23,0,1.82,13.30
2018,5,22,17,53,0,2.22,13.30
2018,5,22,18,23,0,2.06,13.30
2018,5,22,18,53,0,2.14,13.30
2018,5,22,19,23,0,2.18,13.30
2018,5,22,19,53,0,2.51,13.30
2018,5,22,20,23,0,2.21,13.30
2018,5,22,20,53,0,2.15,13.30
2018,5,22,21,23,0,2.16,13.30
2018,5,22,21,53,0,2.27,12.50
2018,5,22,22,23,0,2.24,13.30
2018,5,22,22,53,0,2.07,13.30
2018,5,22,23,23,0,2.08,13.30
2018,5,22,23,53,0,2.18,13.30
2018,5,23,1,23,0,2.14,13.30
2018,5,23,1,53,0,2.00,13.30
2018,5,23,2,23,0,2.29,11.80
2018,5,23,2,53,0,2.12,13.30
2018,5,23,3,23,0,1.95,12.50
2018,5,23,3,53,0,1.94,12.50
2018,5,23,4,23,0,1.94,11.80
2018,5,23,4,53,0,2.00,11.80
2018,5,23,5,23,0,2.08,12.50
2018,5,23,6,23,0,1.92,13.30
2018,5,23,6,53,0,2.39,13.30
2018,5,23,7,23,0,2.16,13.30
2018,5,23,7,53,0,2.35,13.30
2018,5,23,8,53,0,1.80,12.50
2018,5,23,9,23,0,1.95,12.50
2018,5,23,9,53,0,1.93,12.50
2018,5,23,10,53,0,2.00,13.30
2018,5,23,11,23,0,1.82,13.30
2018,5,23,11,53,0,1.68,11.80
2018,5,23,12,23,0,1.89,12.50
2018,5,23,12,53,0,2.00,12.50
2018,5,23,13,23,0,1.83,12.50
2018,5,23,13,53,0,1.84,12.50
2018,5,23,14,23,0,1.87,12.50
2018,5,23,14,53,0,1.71,12.50
2018,5,23,15,23,0,1.79,13.30
2018,5,23,15,53,0,1.90,11.10
2018,5,23,16,23,0,1.82,12.50
2018,5,23,16,53,0,1.73,13.30
2018,5,23,18,23,0,1.70,14.30
2018,5,23,18,53,0,1.71,13.30
2018,5,23,19,23,0,1.73,12.50
2018,5,23,19,53,0,1.67,11.80
2018,5,23,20,23,0,1.77,11.80
2018,5,23,20,53,0,1.70,12.50
